id_krs,kdmk,aksi,id_jadwal,lastUpdate,nim_dinus
4001242,A22.63206,2,276472,2024-03-06 15:34:27.000,eab51edda42d8873506311d6cd4a4be0
4001247,A22.63211,1,276482,2024-03-06 15:33:58.000,eab51edda42d8873506311d6cd4a4be0
4001246,A22.63210,1,276480,2024-03-06 15:33:34.000,eab51edda42d8873506311d6cd4a4be0
4001245,A22.63209,1,276478,2024-03-06 15:33:21.000,eab51edda42d8873506311d6cd4a4be0
4001244,A22.63208,1,276476,2024-03-06 15:33:03.000,eab51edda42d8873506311d6cd4a4be0
4001243,A22.63207,1,276474,2024-03-06 15:32:47.000,eab51edda42d8873506311d6cd4a4be0
4001242,A22.63206,3,276472,2024-03-06 15:32:16.000,eab51edda42d8873506311d6cd4a4be0
4001242,A22.63206,3,276471,2024-03-06 15:31:19.000,eab51edda42d8873506311d6cd4a4be0
4001242,A22.63206,3,276472,2024-03-06 15:30:59.000,eab51edda42d8873506311d6cd4a4be0
4001242,A22.63206,1,276471,2024-03-06 15:30:56.000,eab51edda42d8873506311d6cd4a4be0
4001241,A22.63206,2,276472,2024-03-06 15:30:20.000,eab51edda42d8873506311d6cd4a4be0
4001241,A22.63206,1,276472,2024-03-06 15:28:41.000,eab51edda42d8873506311d6cd4a4be0
4001240,A11.64205,1,275333,2024-03-06 15:24:18.000,2193f6fa20d03649c8c86dc167c7032d
4001239,P3214101,1,283391,2024-03-06 15:24:01.000,21bff23d0a63a6afda79384c496805e2
4001238,A11.64204,1,275313,2024-03-06 15:23:43.000,2193f6fa20d03649c8c86dc167c7032d
4001237,A11.64203,1,275293,2024-03-06 15:23:29.000,2193f6fa20d03649c8c86dc167c7032d
4001236,P3214101,1,283391,2024-03-06 15:23:13.000,39315797d48895c628f84b21a7cd0dc9
4001235,A11.64202,1,275273,2024-03-06 15:23:09.000,2193f6fa20d03649c8c86dc167c7032d
4001234,A11.64201,1,275240,2024-03-06 15:22:06.000,2193f6fa20d03649c8c86dc167c7032d
4001233,U201701,1,275724,2024-03-06 15:21:23.000,2193f6fa20d03649c8c86dc167c7032d
4001232,N201707,1,281194,2024-03-06 15:20:41.000,2193f6fa20d03649c8c86dc167c7032d
4001231,P3214101,1,283391,2024-03-06 15:20:17.000,2d2f5bce83a61bff41fd22e5939ff606
4001230,P3214101,1,283391,2024-03-06 15:19:21.000,0861e5837b792021e981665e3065c567
4001229,P3214101,1,283391,2024-03-06 15:18:13.000,48edcbe1a2d105151f467c51a326f5a2
4001228,P3214101,1,283391,2024-03-06 15:16:22.000,b30273361c84617335fb717a2b7fdfd0
4001227,N201701,1,276167,2024-03-06 15:11:01.000,4f514ea0773088179e107322b7be6533
4001226,A14.27603,1,276080,2024-03-06 15:10:25.000,4f514ea0773088179e107322b7be6533
4001225,A14.27601,1,276056,2024-03-06 15:09:55.000,4f514ea0773088179e107322b7be6533
4001224,P3214101,1,283391,2024-03-06 15:07:57.000,27174c046ee9ccf02be1f3133a1183fd
4000997,A11.64702,3,275592,2024-03-06 15:07:27.000,6832bbdb608171be00fb08d34aa37d16
4001223,A11.64406,1,275501,2024-03-06 15:03:05.000,b542eedb50636c4d69290b5dbb5cb8cc
4001222,A11.64803,1,275655,2024-03-06 15:03:02.000,8081165131c151a957efb0204bf45dbc
3935985,A11.64406,2,275498,2024-03-06 15:02:48.000,b542eedb50636c4d69290b5dbb5cb8cc
4001221,A11.64706,1,275618,2024-03-06 15:02:33.000,8081165131c151a957efb0204bf45dbc
4001220,A11.64205,1,275337,2024-03-06 15:02:10.000,a37312d0b5afbbad785b7181cf0f4d19
4001219,A11.64604,1,275574,2024-03-06 15:02:07.000,8081165131c151a957efb0204bf45dbc
4001218,A11.64203,1,275289,2024-03-06 15:01:49.000,a37312d0b5afbbad785b7181cf0f4d19
4001217,A11.64603,1,275566,2024-03-06 15:01:44.000,8081165131c151a957efb0204bf45dbc
3937555,A11.64609,2,275583,2024-03-06 15:01:29.000,a37312d0b5afbbad785b7181cf0f4d19
3936164,A11.64203,2,275304,2024-03-06 15:01:18.000,a37312d0b5afbbad785b7181cf0f4d19
4001216,F14.27408,1,277096,2024-03-06 14:54:25.000,47688c93cedf0ae77f864a688a1c8455
4001215,U201701,1,277093,2024-03-06 14:53:54.000,47688c93cedf0ae77f864a688a1c8455
4001214,F14.27207,1,277090,2024-03-06 14:53:19.000,47688c93cedf0ae77f864a688a1c8455
4001213,N201707,1,281193,2024-03-06 14:53:16.000,5a348926566d83ded09d21f65cbf68ab
4001212,F14.27206,1,277087,2024-03-06 14:53:03.000,47688c93cedf0ae77f864a688a1c8455
4001211,F14.27205,1,277084,2024-03-06 14:52:47.000,47688c93cedf0ae77f864a688a1c8455
4001209,F14.27204,1,277081,2024-03-06 14:52:30.000,47688c93cedf0ae77f864a688a1c8455
4001210,A11.64201,1,275239,2024-03-06 14:52:30.000,5a348926566d83ded09d21f65cbf68ab
4001208,F14.27203,1,277078,2024-03-06 14:51:55.000,47688c93cedf0ae77f864a688a1c8455
4001207,A11.64202,1,275272,2024-03-06 14:51:48.000,5a348926566d83ded09d21f65cbf68ab
4001206,A16.1A209,1,283543,2024-03-06 14:51:31.000,ece38f102bf953bd024854e907b514f1
4001205,F14.27201,1,277069,2024-03-06 14:51:10.000,47688c93cedf0ae77f864a688a1c8455
4001204,A11.64203,1,275292,2024-03-06 14:50:59.000,5a348926566d83ded09d21f65cbf68ab
4001203,AF201702,1,277099,2024-03-06 14:50:44.000,47688c93cedf0ae77f864a688a1c8455
4001202,A11.64201,1,275239,2024-03-06 14:50:32.000,91ddadf6963182753a4c5a6c56ac119f
4001201,F14.27202,1,277075,2024-03-06 14:50:29.000,47688c93cedf0ae77f864a688a1c8455
4001200,A11.64204,1,275312,2024-03-06 14:50:28.000,5a348926566d83ded09d21f65cbf68ab
4001199,A11.64202,1,275272,2024-03-06 14:50:03.000,91ddadf6963182753a4c5a6c56ac119f
4001198,A11.64205,1,275332,2024-03-06 14:49:37.000,5a348926566d83ded09d21f65cbf68ab
4001197,U201701,1,275723,2024-03-06 14:49:18.000,91ddadf6963182753a4c5a6c56ac119f
4001191,U201701,2,275730,2024-03-06 14:48:58.000,91ddadf6963182753a4c5a6c56ac119f
4001196,U201701,1,275723,2024-03-06 14:48:51.000,5a348926566d83ded09d21f65cbf68ab
4001195,A11.64203,1,275292,2024-03-06 14:48:21.000,91ddadf6963182753a4c5a6c56ac119f
4001194,A11.64204,1,275312,2024-03-06 14:47:56.000,91ddadf6963182753a4c5a6c56ac119f
4001193,A11.64205,1,275332,2024-03-06 14:47:10.000,91ddadf6963182753a4c5a6c56ac119f
4001192,N201707,1,281193,2024-03-06 14:46:30.000,91ddadf6963182753a4c5a6c56ac119f
4001191,U201701,1,275730,2024-03-06 14:45:42.000,91ddadf6963182753a4c5a6c56ac119f
4001190,N201707,1,281196,2024-03-06 14:30:53.000,a88cf25571c05ff00128a187b57541b8
4001189,A12.76201,1,275868,2024-03-06 14:30:30.000,f6ac312920ff3935947a84173c322bc2
4001187,N201707,2,281196,2024-03-06 14:30:26.000,a88cf25571c05ff00128a187b57541b8
4001188,A12.76202,1,277440,2024-03-06 14:30:11.000,f6ac312920ff3935947a84173c322bc2
4001187,N201707,1,281196,2024-03-06 14:29:48.000,a88cf25571c05ff00128a187b57541b8
4001186,A16.6105,1,276412,2024-03-06 14:28:43.000,a88cf25571c05ff00128a187b57541b8
4001185,A16.6104,1,276411,2024-03-06 14:28:25.000,a88cf25571c05ff00128a187b57541b8
4001184,A16.6103,1,276410,2024-03-06 14:28:12.000,a88cf25571c05ff00128a187b57541b8
4001183,A16.6102,1,276409,2024-03-06 14:27:44.000,a88cf25571c05ff00128a187b57541b8
4001182,A16.6101,1,276408,2024-03-06 14:27:22.000,a88cf25571c05ff00128a187b57541b8
4001181,A12.66404,1,275771,2024-03-06 14:26:27.000,f6ac312920ff3935947a84173c322bc2
4001180,A12.66601,1,275776,2024-03-06 14:25:35.000,f6ac312920ff3935947a84173c322bc2
4001179,A11.64204,1,275311,2024-03-06 14:23:45.000,cdbe368f2bc9c813dbea0abc4e2be78d
4001178,AF201702,1,275892,2024-03-06 14:23:33.000,f6ac312920ff3935947a84173c322bc2
4001177,A11.64203,1,275298,2024-03-06 14:23:28.000,cdbe368f2bc9c813dbea0abc4e2be78d
3943783,A11.64203,2,275304,2024-03-06 14:23:10.000,cdbe368f2bc9c813dbea0abc4e2be78d
3944155,A11.64204,2,275323,2024-03-06 14:22:59.000,cdbe368f2bc9c813dbea0abc4e2be78d
4001176,A11.64204,1,275312,2024-03-06 14:22:49.000,f01771d285af61293f12df0a75a47293
3944131,A11.64204,2,275323,2024-03-06 14:22:25.000,f01771d285af61293f12df0a75a47293
4001175,A12.76204,1,275880,2024-03-06 14:19:51.000,f6ac312920ff3935947a84173c322bc2
4001174,A12.66403,1,275765,2024-03-06 14:18:27.000,f6ac312920ff3935947a84173c322bc2
4001173,E127204,1,280720,2024-03-06 14:17:58.000,be7eff720747c027b563ca36c356f2f5
4001172,E127204,2,280720,2024-03-06 14:17:27.000,be7eff720747c027b563ca36c356f2f5
4001172,E127204,1,280720,2024-03-06 14:15:58.000,be7eff720747c027b563ca36c356f2f5
4001171,E127206,1,280788,2024-03-06 14:15:02.000,be7eff720747c027b563ca36c356f2f5
4001170,E127205,1,280730,2024-03-06 14:14:08.000,be7eff720747c027b563ca36c356f2f5
4001169,E127207,1,280659,2024-03-06 14:13:02.000,be7eff720747c027b563ca36c356f2f5
4001168,E126404,1,280806,2024-03-06 14:11:16.000,be7eff720747c027b563ca36c356f2f5
4001167,N201706,1,281187,2024-03-06 14:09:50.000,be7eff720747c027b563ca36c356f2f5
4001166,EF201803,1,280710,2024-03-06 14:08:04.000,be7eff720747c027b563ca36c356f2f5
4001164,AF201702,1,276414,2024-03-06 14:06:46.000,c54bc486627dfdf60d3088060f2c3b13
4001163,AF201702,1,276414,2024-03-06 14:06:21.000,a9ab039488f6c0c569878af43e2187d6
4001162,A16.4106,1,276407,2024-03-06 14:05:10.000,a9ab039488f6c0c569878af43e2187d6
4001161,A16.4105,1,276405,2024-03-06 14:04:51.000,c54bc486627dfdf60d3088060f2c3b13
4001160,A16.4105,1,276405,2024-03-06 14:04:39.000,a9ab039488f6c0c569878af43e2187d6
4001159,A16.4104,1,276403,2024-03-06 14:04:29.000,c54bc486627dfdf60d3088060f2c3b13
4001158,A16.4103,1,276401,2024-03-06 14:04:04.000,c54bc486627dfdf60d3088060f2c3b13
4001157,A16.4103,1,276401,2024-03-06 14:03:58.000,a9ab039488f6c0c569878af43e2187d6
4001156,A16.4104,1,276403,2024-03-06 14:03:38.000,a9ab039488f6c0c569878af43e2187d6
4001155,U201701,1,275726,2024-03-06 14:00:04.000,f6bfbf1ab900d642d5ed07b660a91c61
4001154,N201707,1,281196,2024-03-06 13:59:48.000,f6bfbf1ab900d642d5ed07b660a91c61
4001153,A11.64205,1,275335,2024-03-06 13:59:02.000,f6bfbf1ab900d642d5ed07b660a91c61
4001152,A11.64204,1,275315,2024-03-06 13:58:11.000,f6bfbf1ab900d642d5ed07b660a91c61
4001151,AF201702,1,275670,2024-03-06 13:56:44.000,0defb1e9089090d0a2f57c6977c85c27
4001150,A11.64203,1,275295,2024-03-06 13:56:36.000,f6bfbf1ab900d642d5ed07b660a91c61
4001149,U201701,1,275726,2024-03-06 13:56:28.000,b74acfca82d06f912803d6703b8a9e32
3934754,AF201702,2,275673,2024-03-06 13:56:26.000,0defb1e9089090d0a2f57c6977c85c27
4001148,N201707,1,281196,2024-03-06 13:54:19.000,b74acfca82d06f912803d6703b8a9e32
4001147,A11.64205,1,275335,2024-03-06 13:54:02.000,b74acfca82d06f912803d6703b8a9e32
4001146,A11.64202,1,275275,2024-03-06 13:53:52.000,f6bfbf1ab900d642d5ed07b660a91c61
4001145,A11.64204,1,275315,2024-03-06 13:53:50.000,b74acfca82d06f912803d6703b8a9e32
4001144,A11.64203,1,275295,2024-03-06 13:53:33.000,b74acfca82d06f912803d6703b8a9e32
4001143,A11.64202,1,275275,2024-03-06 13:53:19.000,b74acfca82d06f912803d6703b8a9e32
4001142,A15.29705,1,283291,2024-03-06 13:53:04.000,923a60b445f07e3556cf8bd9ed77867b
4001141,A11.64201,1,275242,2024-03-06 13:53:02.000,f6bfbf1ab900d642d5ed07b660a91c61
4001140,A11.64201,1,275242,2024-03-06 13:52:52.000,b74acfca82d06f912803d6703b8a9e32
3997571,U201701,2,276186,2024-03-06 13:51:59.000,923a60b445f07e3556cf8bd9ed77867b
3997557,A15.21405,2,276298,2024-03-06 13:51:50.000,923a60b445f07e3556cf8bd9ed77867b
4001139,A14.27701,1,276116,2024-03-06 13:50:46.000,37d75a41adb75dafa33b81353a9d6630
4001138,A14.27801,1,276149,2024-03-06 13:50:17.000,37d75a41adb75dafa33b81353a9d6630
4001137,D11.6206,1,282931,2024-03-06 13:44:25.000,8dbb7fea0d9d34088170cca8c84f9408
4001136,U201701,1,282935,2024-03-06 13:44:05.000,8dbb7fea0d9d34088170cca8c84f9408
4001135,N201702,1,282887,2024-03-06 13:43:48.000,8dbb7fea0d9d34088170cca8c84f9408
3959751,D11.6206,2,282873,2024-03-06 13:43:25.000,8dbb7fea0d9d34088170cca8c84f9408
3960270,U201701,2,275717,2024-03-06 13:42:58.000,8dbb7fea0d9d34088170cca8c84f9408
3959905,N201702,2,275678,2024-03-06 13:42:50.000,8dbb7fea0d9d34088170cca8c84f9408
4001134,A11.64706,1,275616,2024-03-06 13:42:12.000,32f958dc8645f832e0a1e4118ce57378
4001133,A11.64703,1,275614,2024-03-06 13:41:44.000,32f958dc8645f832e0a1e4118ce57378
4001132,A11.64604,1,275573,2024-03-06 13:41:35.000,32f958dc8645f832e0a1e4118ce57378
4001131,A11.64603,1,275568,2024-03-06 13:41:13.000,32f958dc8645f832e0a1e4118ce57378
4001129,B11.7206,1,276592,2024-03-06 13:40:57.000,2a7dacf0fe7a0604250272709a774b00
4001130,A11.64406,1,275499,2024-03-06 13:40:57.000,32f958dc8645f832e0a1e4118ce57378
4001128,A11.64405,1,275467,2024-03-06 13:40:27.000,32f958dc8645f832e0a1e4118ce57378
4001127,A11.64602,1,275546,2024-03-06 13:40:07.000,32f958dc8645f832e0a1e4118ce57378
4001126,A11.64601,1,275545,2024-03-06 13:39:37.000,32f958dc8645f832e0a1e4118ce57378
4001125,A11.64202,1,275281,2024-03-06 13:39:15.000,32f958dc8645f832e0a1e4118ce57378
4001124,U201701,1,275718,2024-03-06 13:34:42.000,32c1f5732a48fa75e6d26b125969b637
4001123,AF201702,1,275657,2024-03-06 13:34:22.000,32c1f5732a48fa75e6d26b125969b637
4001122,A15.29201,1,276353,2024-03-06 13:33:47.000,32c1f5732a48fa75e6d26b125969b637
4001121,A15.21304,1,276254,2024-03-06 13:33:33.000,32c1f5732a48fa75e6d26b125969b637
4001120,A15.21205,1,276246,2024-03-06 13:33:14.000,32c1f5732a48fa75e6d26b125969b637
4001119,A15.21204,1,276236,2024-03-06 13:33:00.000,32c1f5732a48fa75e6d26b125969b637
4001118,A15.21203,1,276224,2024-03-06 13:32:43.000,32c1f5732a48fa75e6d26b125969b637
4001117,A15.21202,1,276217,2024-03-06 13:32:31.000,32c1f5732a48fa75e6d26b125969b637
4001116,A15.21201,1,276205,2024-03-06 13:32:07.000,32c1f5732a48fa75e6d26b125969b637
4001115,A11.64405,1,275464,2024-03-06 13:29:12.000,2122b4b018b3aab9c45d7b08db498f71
3940202,A11.64405,2,275470,2024-03-06 13:28:56.000,2122b4b018b3aab9c45d7b08db498f71
4001114,B11.7801,1,276841,2024-03-06 13:28:50.000,25e4c93065eb84e44d9332ae05cdd731
4001113,A11.64406,1,275484,2024-03-06 13:28:26.000,2122b4b018b3aab9c45d7b08db498f71
4001112,A11.64201,1,275242,2024-03-06 13:28:13.000,7a84acbe111c580421656d05b22c9a08
3943269,A11.64406,2,275500,2024-03-06 13:28:09.000,2122b4b018b3aab9c45d7b08db498f71
4001111,A11.64407,1,275524,2024-03-06 13:28:00.000,2122b4b018b3aab9c45d7b08db498f71
4001110,A11.64202,1,275275,2024-03-06 13:27:46.000,7a84acbe111c580421656d05b22c9a08
3939332,A11.64407,2,275504,2024-03-06 13:27:42.000,2122b4b018b3aab9c45d7b08db498f71
3942896,A11.64406,3,275493,2024-03-06 13:27:29.000,ebc7bba3fc75af2e524e0c3b9cb184df
4001109,A11.64706,1,275620,2024-03-06 13:27:26.000,375b8f85f7ef4169b0c2f3b46b636d59
4001108,A11.64203,1,275295,2024-03-06 13:27:13.000,7a84acbe111c580421656d05b22c9a08
3943372,A11.64405,3,275464,2024-03-06 13:27:08.000,ebc7bba3fc75af2e524e0c3b9cb184df
4001107,A11.64204,1,275315,2024-03-06 13:26:50.000,7a84acbe111c580421656d05b22c9a08
3990855,A11.64202,2,275281,2024-03-06 13:26:47.000,375b8f85f7ef4169b0c2f3b46b636d59
4001106,A11.64205,1,275335,2024-03-06 13:26:30.000,7a84acbe111c580421656d05b22c9a08
3940186,A11.64405,3,275464,2024-03-06 13:25:56.000,60219fe6510efbd2cfeecd79ef7b4441
3939276,A11.64407,3,275524,2024-03-06 13:25:10.000,60219fe6510efbd2cfeecd79ef7b4441
4001105,A11.64602,1,275552,2024-03-06 13:23:09.000,b4578407565863df36a1f82d4fb57790
4001104,U201701,1,276374,2024-03-06 13:22:57.000,90e745f1ea87e54ca1e83e701d9fef0e
4001103,AF201702,1,275670,2024-03-06 13:22:13.000,5cf1fd9f4897ca717a7dee7aaf9e4c44
4001102,AF201702,1,276361,2024-03-06 13:21:54.000,90e745f1ea87e54ca1e83e701d9fef0e
3937264,AF201702,2,275671,2024-03-06 13:21:48.000,5cf1fd9f4897ca717a7dee7aaf9e4c44
4001101,A11.64406,1,275493,2024-03-06 13:21:39.000,b4578407565863df36a1f82d4fb57790
4001099,N201707,1,281196,2024-03-06 13:21:12.000,7a84acbe111c580421656d05b22c9a08
4001100,A15.29201,1,276352,2024-03-06 13:21:12.000,90e745f1ea87e54ca1e83e701d9fef0e
4001097,A11.64205,1,275330,2024-03-06 13:20:52.000,b4578407565863df36a1f82d4fb57790
4001098,A15.21304,1,276254,2024-03-06 13:20:52.000,90e745f1ea87e54ca1e83e701d9fef0e
4001096,A15.21205,1,276245,2024-03-06 13:20:36.000,90e745f1ea87e54ca1e83e701d9fef0e
4001095,A15.21204,1,276236,2024-03-06 13:20:22.000,90e745f1ea87e54ca1e83e701d9fef0e
4001094,U201701,1,275726,2024-03-06 13:20:11.000,7a84acbe111c580421656d05b22c9a08
4001093,D11.6401,1,282956,2024-03-06 13:20:03.000,68bfbc5dce6ad766d14e47c5918063a1
4001092,A15.21203,1,276227,2024-03-06 13:19:52.000,90e745f1ea87e54ca1e83e701d9fef0e
4001091,A15.21202,1,276218,2024-03-06 13:19:26.000,90e745f1ea87e54ca1e83e701d9fef0e
3987307,D11.6401,2,282986,2024-03-06 13:19:26.000,68bfbc5dce6ad766d14e47c5918063a1
4001090,A11.64401,1,275370,2024-03-06 13:18:25.000,b4578407565863df36a1f82d4fb57790
4001089,A11.64404,1,275444,2024-03-06 13:17:59.000,b4578407565863df36a1f82d4fb57790
4001088,A11.64204,1,275312,2024-03-06 13:17:25.000,b4578407565863df36a1f82d4fb57790
4001087,A15.21201,1,276209,2024-03-06 13:16:27.000,90e745f1ea87e54ca1e83e701d9fef0e
4001086,A17.1B512,1,283547,2024-03-06 13:15:10.000,bb27b68ec5dca93bfb8a31f9eca07c66
4001085,A11.64403,1,275418,2024-03-06 13:14:55.000,b4578407565863df36a1f82d4fb57790
4000518,A17.1B806,2,276445,2024-03-06 13:14:37.000,bb27b68ec5dca93bfb8a31f9eca07c66
4001084,U201701,1,276181,2024-03-06 13:12:36.000,08dc9c26a90de229d766368f15ecb717
3995186,A14.27615,2,276107,2024-03-06 13:11:35.000,08dc9c26a90de229d766368f15ecb717
4000238,P412215,2,283325,2024-03-06 12:47:08.000,f9958c8f7d210021f62de3bad7e67903
4000203,P412225,2,283324,2024-03-06 12:46:57.000,28e8915bf063ea3f22ba274fd3a37ad7
4000232,P412225,2,283324,2024-03-06 12:46:43.000,87940efd501cc31cfc6e4e5a989a77e1
4000194,P412225,2,283324,2024-03-06 12:46:30.000,789c79cadced4d0090daa6a2a8f2529c
3999957,P412225,2,283324,2024-03-06 12:46:07.000,5cd4dfa0b3092eb3079802102bfcfb59
4000199,P412225,2,283324,2024-03-06 12:45:52.000,49c1516940cc38b353569e9a42c54df2
4001017,P412225,2,283324,2024-03-06 12:45:40.000,bc95915d7ef554d892eda67875f1c1aa
4000226,P412215,2,283325,2024-03-06 12:45:24.000,72e0013ffcdd80b88aa7c12786ba4b14
4000221,P412215,2,283325,2024-03-06 12:45:11.000,5e9b06d3f7782516ed87747295d81eb7
4000144,P412215,2,283325,2024-03-06 12:44:54.000,a18ac3b31cfd462fa18f1eb5e96536d8
3999962,P412215,2,283325,2024-03-06 12:44:41.000,0e00cf34cb3051b937b6a76e0084e679
4000209,P412215,2,283325,2024-03-06 12:44:26.000,339afbabb65d5c0640d14b64e9b6d7dd
4001083,P31330442,1,283279,2024-03-06 12:07:11.000,3342d599c039c3883ef6a914bda44477
4001082,C11.40401,1,277217,2024-03-06 11:59:23.000,abafd4b57c351ee999380f1e19992590
4001081,C11.03405,1,277259,2024-03-06 11:58:25.000,abafd4b57c351ee999380f1e19992590
4001080,A15.21406,1,276305,2024-03-06 11:57:20.000,56c3cf501f476844c3a01f0161972e65
4001079,C11.03403,1,277267,2024-03-06 11:56:59.000,abafd4b57c351ee999380f1e19992590
4001078,C11.41601,1,277285,2024-03-06 11:56:01.000,abafd4b57c351ee999380f1e19992590
4001077,D22.7309,1,283211,2024-03-06 11:55:49.000,84ded7daa011d3b9f2975e9730df7450
4001076,C11.03601,1,277276,2024-03-06 11:54:36.000,abafd4b57c351ee999380f1e19992590
4001075,A11.64407,1,275524,2024-03-06 11:54:04.000,283e6bde68972d240df991179dec37d3
3939356,A11.64407,2,275523,2024-03-06 11:53:46.000,283e6bde68972d240df991179dec37d3
4001074,N2017051,1,276988,2024-03-06 11:53:06.000,a8eacb8282adb0e26d48b171937f3793
4001073,N2017051,1,276988,2024-03-06 11:49:09.000,a78d715c8156df2da39435269d85506b
4001072,N2017051,1,276988,2024-03-06 11:48:34.000,885dbf7130090d4a0c4b00a44ac20c6e
4001071,A11.64403,1,275413,2024-03-06 11:45:39.000,a064e8b50b17dc372945085326e2ea49
3942631,A11.64403,2,275410,2024-03-06 11:45:21.000,a064e8b50b17dc372945085326e2ea49
4001070,AF201702,1,275660,2024-03-06 11:45:06.000,08dc9c26a90de229d766368f15ecb717
4001069,A14.27203,1,275946,2024-03-06 11:44:31.000,08dc9c26a90de229d766368f15ecb717
4001068,A11.64403,1,275427,2024-03-06 11:44:21.000,5c0fe5449643dcd1131611b94af4ce88
4001067,D22.7412,1,283169,2024-03-06 11:44:07.000,84ded7daa011d3b9f2975e9730df7450
3941415,A11.64403,2,275410,2024-03-06 11:43:59.000,5c0fe5449643dcd1131611b94af4ce88
4001066,D22.7408,1,283218,2024-03-06 11:43:38.000,84ded7daa011d3b9f2975e9730df7450
4001065,D22.7407,1,283217,2024-03-06 11:43:14.000,84ded7daa011d3b9f2975e9730df7450
4001064,D22.7405,1,283216,2024-03-06 11:42:42.000,84ded7daa011d3b9f2975e9730df7450
4001063,A11.64406,1,275493,2024-03-06 11:42:22.000,82c26dfb1f0ebdffaf7ebdb8691061c7
3944084,A11.64406,2,275496,2024-03-06 11:42:07.000,82c26dfb1f0ebdffaf7ebdb8691061c7
4001062,D22.7404,1,283215,2024-03-06 11:42:00.000,84ded7daa011d3b9f2975e9730df7450
4001061,D22.7403,1,283214,2024-03-06 11:41:38.000,84ded7daa011d3b9f2975e9730df7450
4001060,D22.7402,1,283213,2024-03-06 11:41:16.000,84ded7daa011d3b9f2975e9730df7450
4001059,A11.64405,1,275455,2024-03-06 11:40:32.000,160425653f752a1a53877b307b5b08cb
4000510,A11.64405,2,275465,2024-03-06 11:40:15.000,160425653f752a1a53877b307b5b08cb
4001058,D22.7401,1,283212,2024-03-06 11:40:11.000,84ded7daa011d3b9f2975e9730df7450
4001057,N201707,1,281196,2024-03-06 11:32:37.000,715f29edfaf4b945250700b242dc3e3d
4001056,U201701,1,275725,2024-03-06 11:32:10.000,715f29edfaf4b945250700b242dc3e3d
4001055,A11.64205,1,275334,2024-03-06 11:31:36.000,715f29edfaf4b945250700b242dc3e3d
4001054,A11.64404,1,275451,2024-03-06 11:29:35.000,f208bf863e7611f9e17132eb123bcf5c
4001053,A11.64204,1,275314,2024-03-06 11:29:20.000,715f29edfaf4b945250700b242dc3e3d
3940224,A11.64404,2,275442,2024-03-06 11:29:18.000,f208bf863e7611f9e17132eb123bcf5c
4001052,A11.64803,1,275655,2024-03-06 11:28:50.000,cdda4d2a3ee9ed97b647443338119d1a
4001051,A11.64704,1,275615,2024-03-06 11:28:31.000,cdda4d2a3ee9ed97b647443338119d1a
4001050,A11.64203,1,275294,2024-03-06 11:28:10.000,715f29edfaf4b945250700b242dc3e3d
4001049,A11.64202,1,275274,2024-03-06 11:27:45.000,715f29edfaf4b945250700b242dc3e3d
4001048,A11.64201,1,275241,2024-03-06 11:27:22.000,715f29edfaf4b945250700b242dc3e3d
4001047,E1144005,1,280748,2024-03-06 11:27:17.000,c5b3da02623457afb80c281e5bb2c825
4001046,N201707,1,281194,2024-03-06 11:24:55.000,e6a304dd1af0f7c121aa0e344a070b8e
4001044,N201707,2,281194,2024-03-06 11:23:50.000,e6a304dd1af0f7c121aa0e344a070b8e
4001045,U201701,1,275724,2024-03-06 11:23:24.000,e6a304dd1af0f7c121aa0e344a070b8e
4001044,N201707,1,281194,2024-03-06 11:23:04.000,e6a304dd1af0f7c121aa0e344a070b8e
4001043,E1144003,1,280818,2024-03-06 11:22:01.000,c5b3da02623457afb80c281e5bb2c825
4001042,A11.64205,1,275333,2024-03-06 11:21:34.000,e6a304dd1af0f7c121aa0e344a070b8e
4001040,E1144901,1,280812,2024-03-06 11:19:44.000,c5b3da02623457afb80c281e5bb2c825
4001039,A11.64404,1,275434,2024-03-06 11:17:18.000,6a39210180b0f5155ac5b0f4373ff520
3934254,A11.64404,2,275445,2024-03-06 11:16:32.000,6a39210180b0f5155ac5b0f4373ff520
4001038,A11.64204,1,275313,2024-03-06 11:11:08.000,e6a304dd1af0f7c121aa0e344a070b8e
4001037,A11.64203,1,275293,2024-03-06 11:10:26.000,e6a304dd1af0f7c121aa0e344a070b8e
4001036,A11.64202,1,275273,2024-03-06 11:10:06.000,e6a304dd1af0f7c121aa0e344a070b8e
4001034,E1144003,2,280818,2024-03-06 11:09:28.000,c5b3da02623457afb80c281e5bb2c825
4001035,A11.64201,1,275240,2024-03-06 11:08:24.000,e6a304dd1af0f7c121aa0e344a070b8e
4001034,E1144003,1,280818,2024-03-06 11:07:25.000,c5b3da02623457afb80c281e5bb2c825
4001033,E1142010,1,280768,2024-03-06 11:05:59.000,c5b3da02623457afb80c281e5bb2c825
4001029,E1142010,2,280768,2024-03-06 11:05:44.000,c5b3da02623457afb80c281e5bb2c825
4001032,F14.27602,1,277113,2024-03-06 11:04:37.000,18adacb262195e2c95090b9b49e4b59e
4001031,F14.27601,1,277117,2024-03-06 11:03:56.000,18adacb262195e2c95090b9b49e4b59e
4001030,N201707,1,281196,2024-03-06 11:00:24.000,d364b17c90ddb2c38f9ad795650a3533
4001029,E1142010,1,280768,2024-03-06 11:00:13.000,c5b3da02623457afb80c281e5bb2c825
4001028,E1143001,1,280789,2024-03-06 10:59:54.000,c5b3da02623457afb80c281e5bb2c825
